address,district,floorArea,landmark,name,price
国际城南.天府大道与天府一街交汇处（地铁1号线世纪城北行300米）,高新,99,新会展,IMC国际广场,23000
天府南华路与天府三街交汇处（高新青年公寓对面）,高新,unknown,大源,一品CG,30000
金泉路12号,金牛,372,华侨城,泽瑞西园,23522
天府南华路与天府三街交汇处（高新青年公寓对面）,高新,92,大源,一品CG,20000
青台山村五组首创万卷山,龙泉驿,unknown,大面,首创万卷山,5700
通盈街88号,锦江,unknown,攀成钢,绿地锦天府,23000
峨眉山路369号,成华,unknown,东客站,佳年华广场一期,11800
天府大道北段1199号（高新国际广场旁）,高新,143,金融城,银泰中心,47000
新成彭路大天路出口左侧,新都,86,大丰,融创凯旋东岸,9000
花照壁街225号,金牛,unknown,花照壁,龙湖紫宸,23500
犀浦镇金粮路,郫都,unknown,成外,锦巷兰台,15000
犀浦镇金粮路,郫都,154,成外,锦巷兰台,26364
九江镇万家街道（星空路与香榭大道交汇处）,双流,116,蛟龙港,华润公园九里,10500
合作路89号,高新西,94,高新西,龙湖时代天街,11380
鲸龙路（航天医院对面）,龙泉驿,unknown,航天,福泉中心,20000
牡丹街39号,锦江,52,三圣乡,俊发星雅俊园,12500
犀浦镇五河路369号,郫都,unknown,成外,天璟荟,8000
光华大道一段866号,青羊,unknown,外光华,元益花园,11000
成洛大道西河段,龙泉驿,110,十陵,棕榈印象,5000
天府三街1599号（天府三街与南华路交汇处）,高新,unknown,大源,大源欢乐颂,15000
长兴路168号,双流,unknown,牧马山,半山卫城朴墅,15000
西河镇成洛大道(成洛路西南食品城左侧),龙泉驿,104,十陵,东韵雅园,7700
江陵路335号,新都,unknown,毗河,爵领欧城,7000
天府大道中段萃华路89号,高新,62,新会展,成都国际科技节能大厦,12000
益州大道和天府五街交汇处,天府新区,56,华阳,融创NANO公馆,17000
红光镇高店路西段226号,郫都,unknown,红光,百维广场,8800
红光镇高店路西段226号,郫都,unknown,红光,百维广场,15000
地铁3号线三河场地铁出站口,新都,122,毗河,万科金域缇香二期,12400
荆竹中路（动物园北侧）,成华,unknown,动物园,华润熙悦广场,8500
锦江生态带以西，剑南大道以东,天府新区,94,南湖,万科翡翠公园,15000
柳城街办学海路399号,温江,unknown,温江大学城,新尚天地,5700
港通北一路567号,郫都,unknown,红光,中铁西郡英华一期,11000
交子大道333号,高新,unknown,金融城,誉峰三期,18888
北新大道斑竹园毗河生态开发区竹柳路118号,新都,unknown,大丰,北领峰尚,9500
航空路6号,双流,unknown,蛟龙港,远大林语城,12000
龙泉公园路一段258号,龙泉驿,108,龙泉驿城区,东麓驿境四期,15000
新都大道同仁路口（石油大学旁）,新都,unknown,新都城区,友盛上都,6500
圣谕亭巷169号,新都,83,新都城区,桂花香邻,6100
江源南路（妇幼保健院旁）,崇州,110,崇州,隆腾公元壹号,6700
西华街道侯家桥路288号,金牛,106,华侨城,中粮祥云里,12500
春江西路98号,温江,unknown,国色天乡,鹭湖宫八区,5500
协和下街588号,天府新区,unknown,华阳,戛纳湾金棕榈,8500
樱花路999号,锦江,unknown,三圣乡,绿地468公馆二期,30000
正府街77号（中国银行大厦背后）,青羊,unknown,太升路,SG珊顿道,20000
共和路与临泉南街交汇处,温江,unknown,光华大道沿线,金科天宸,11000
三环成金青大道狮子湖生态区入口,新都,188,保利公园,保利湖心岛,17000
新都大道（成都医学院旁）,新都,unknown,新都城区,和信香榭澜郡,6800
天府广场旁顺城大街269号,青羊,174,太升路,富力公馆,13500
大丰三环凤凰山森林公园凤凰山1号,新都,unknown,大丰,凤凰山1号,5900
斑竹园南华路和竹韵大道交汇处,新都,58,大丰,明都汇,7800
中环路与永顺路交汇处,武侯,unknown,红牌楼,中环晓院,21000
晋原镇子龙街160号,大邑,unknown,大邑,子龙邑都一期,3700
武阳大道二段186号,武侯,unknown,红牌楼,新界五期,14000
羊子山路88号,成华,62,驷马桥,融锦城,13500
塔山路东2.5环迎晖路交汇处,成华,unknown,万年场,中洲里程,14300
北新大道东,新都,109,大丰,保利城四期中央郡,9800
大丰蓉北路二段,新都,unknown,大丰,圣迈德广场,9200
新繁镇文庙街88号,新都,75,新都城区,东湖郡,6999
南湖西侧（剑南大道旁边）,双流,unknown,华府,中信城右岸,13500
桂林西路88号（桂林小学对面）,成华,123,龙潭寺,绿地悦蓉公馆,9900
天府东路彭州花园（客运中心向东300米）,彭州,89,彭州,碧美恋城公馆,4200
蟠龙南路66号,彭州,unknown,彭州,牡丹名城,4600
中信大道四段968号,郫都,unknown,郫县城区,中冶田园世界,5100
观岭大道1189号,金堂,64,金堂,华尔兹广场(金堂),4300
四川省成都市都江堰市玉堂镇鑫玉大道（铁军路附近）,都江堰,152,都江堰,明宇豪雅青城,14000
郫花路888号（花样年龙年国际中心旁）,郫都,134,郫县城区,蔚蓝卡地亚黑钻,10000
驷马桥西林一街19号,成华,unknown,驷马桥,金科星耀天都,12600
清源二路126号,青羊,unknown,外金沙,蓝光雍锦园,21000
西航港街道黄河中路二段388号,双流,unknown,航空港,蓝光T5,12000
御风一路9号,成华,unknown,万年场,明信鹭湾,13500
花源镇花源大道288号,新津,unknown,新津,万辰柳庄,5400
"建材路66号, 东2.5环建材路段与迎晖路十字交叉路",成华,unknown,万年场,优品星座,12500
花桥龚巷村一组,新津,95,新津,花桥雅苑,4900
天晖中街56号,高新,60,市一医院,曙光国际,16500
琉璃路123号,锦江,104,东湖,央湖名邸二期,20000
蜀龙路与熊猫大道交汇处东行300米,新都,160,保利公园,保利狮子湖,12500
西三环金牛大道金周路交汇处,金牛,118,国宾,保利学府城,38136
五津五河路15号（新津老南桥与步行桥之间）,新津,270,新津,枫山美地,9630
兴园五路中段,新津,95,新津,北大资源颐和雅郡,7500
花源镇花翠北街49号,新津,unknown,新津,天山名苑,5300
北泉路龙泉二中旁,龙泉驿,99,龙泉驿城区,中心城,6750
郫花路888号（花样年龙年国际中心旁）,郫都,272,郫县城区,蔚蓝卡地亚黑钻,14000
中和中柏大道（格林君典旁）,高新,unknown,中和,新景鼎南川宇,13000
君山路1号,新津,unknown,新津,花样年君山,6000
犀浦校园路东段111号,郫都,35,犀浦,傲城,12000
大丰街道南丰大道494号,新都,unknown,大丰,丰瑞玺悦城,6300
双建路建行正对面（原双建路79号）,成华,unknown,八里小区,成功悦都,14500
晋原镇北街289号,大邑,unknown,大邑,御金府,5000
庆云南街69号,锦江,49,红星路,红星国际,18000
滨江路南二段（太阳岛广场南300米）,崇州,125,崇州,南城滨河湾,6500
青城山106国道旁（中心镇梅花村1、2、3组）,都江堰,144,都江堰,中铁水映青城,10069
东大路下沙河铺街和大凉山路交界处（塔子山公园旁）,锦江,191,沙河堡,恒大望江华府,26000
将军碑东二路88号,成华,unknown,动物园,蓝光金悦府,9000
红光港华路555号,郫都,82,红光,上置绿洲雅宾利花园,8500
武兴路和金江路交汇处,武侯,114,簇桥,新希望锦悦楠庭,12000
东郊记忆旁成华大道与中环路交汇处,成华,90,东郊记忆,招商中央华城,13000
北星大道二段757号,新都,unknown,大丰,鑫北广场,6500
繁川家具大道957号,新都,unknown,新都城区,美林国际社区,10000
华实路11号,成华,102,龙潭寺,保利林语溪一期,9056
洞子口路163号,金牛,unknown,五块石,天悦汇,7800
新民镇新河西街（大成街旁）,新都,unknown,新都城区,香城润园,4500
三道堰水乡街138号（水井坊街与文昌街交汇处）,郫都,unknown,郫县城区,芙蓉山水浣溪,5100
石板滩镇新华街1号,新都,unknown,保利公园,锦华苑二期,4300
华逸路111号,青白江,unknown,青白江,嘉和瑞景,4000
金盆地大道168号（新公安局旁）,崇州,81,崇州,泰江兰庭二期,4800
滨江南路二段58号,崇州,unknown,崇州,愿景河之洲,5000
学苑路456号（大弯中学旁边）,青白江,unknown,青白江,广泽长河郡,4222
凤凰西七路31号,青白江,unknown,青白江,天府欧城,7900
地铁2号线百草路站（成都实验外国语学校北侧）,郫都,114,成外,万科城臻园,14500
二环路南三段（紫荆电影城旁）,大邑,unknown,大邑,恒大山水城,6000
工业大道西段67号,新都,unknown,新都城区,和信天骄府,8600
一环路北四段108号,金牛,unknown,马鞍路,银海中心,60000
世纪城路418号,高新,unknown,新会展,龙湖世纪峰景,48000
"东升镇航都大道与商都路交汇处(陶家院子旁), 航都大街二段756号",双流,unknown,蛟龙港,北大资源燕楠国际,38000
天府四街1999号,高新,unknown,大源,朗基御今缘,40000
新义西街96号,高新,unknown,新北,神仙树缤纷,20000
双华路三段(四川现代职业技术学院对面),双流,unknown,文星镇,邦泰华府公馆,23000
晋吉南路82号,武侯,unknown,五大花园,晶楠天地,40000
花源镇花源大道290号,新津,unknown,新津,万辰乐居,14000
西三环路三段草金立交内侧万顺二路155号,武侯,unknown,武侯立交,金阳不夜都,38000
福锦路一段669号,武侯,unknown,新双楠,中筑西府兰庭,42000
聚龙路1251号,武侯,unknown,新双楠,万茂UIC,37000
花牌坊北街99号,金牛,unknown,花牌坊,西锦国际二期,24000
成致路电建地产美立方,成华,unknown,理工大,电建地产美立方,13000
西一环三段5号（地铁中医附院战D出口200米处）,金牛,unknown,石人小区,桔子国际,60000
草市街38号,青羊,unknown,草市街,城置尚豪庭,35000
崔家店南路2号,成华,unknown,万年场,蓝光公园悦庭,13600
